Account,date,daily_pnl,total_trades,winning_trades,avg_trade_size_usd,long_trades,short_trades,win_rate,long_short_ratio,sentiment_score,sentiment_label
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-08,1218.4267,2.0,1.0,24387.135,0.0,0.0,0.5,0.0,76.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-12,2237.798674,93.0,71.0,2815.611935483871,0.0,0.0,0.7634408602150538,0.0,79.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-13,6621.451755,71.0,61.0,4651.021830985916,0.0,0.0,0.8591549295774648,0.0,72.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-14,461.97292000000004,43.0,30.0,1637.121627906977,0.0,0.0,0.6976744186046512,0.0,72.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-15,3774.08872,38.0,35.0,6344.664210526316,0.0,0.0,0.9210526315789473,0.0,74.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-16,2467.7022209999996,46.0,43.0,3952.5236956521744,0.0,1.0,0.9347826086956522,0.0,65.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-17,2441.4683999999997,14.0,13.0,6968.785000000002,0.0,0.0,0.9285714285714286,0.0,67.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-23,360.32138,12.0,4.0,3366.369166666666,0.0,0.0,0.3333333333333333,0.0,71.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-03,-13.844579999999999,7.0,1.0,47.215714285714284,0.0,0.0,0.14285714285714285,0.0,48.0,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-05,0.916,2.0,1.0,41.15,0.0,0.0,0.5,0.0,69.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-07,0.0,1.0,0.0,47.59,0.0,0.0,0.0,0.0,68.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-08,1.56576,3.0,1.0,46.46,0.0,0.0,0.3333333333333333,0.0,64.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-23,0.0,1.0,0.0,10.56,0.0,0.0,0.0,0.0,76.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-06-13,-1.40304,1.0,0.0,11.97,0.0,0.0,0.0,0.0,70.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-09,0.01574,7.0,3.0,16.73142857142857,0.0,0.0,0.42857142857142855,0.0,78.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-10,3634.5681400000003,153.0,147.0,1401.2388888888888,0.0,0.0,0.9607843137254902,0.0,78.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-11,1567.4026839999995,23.0,8.0,7024.881304347826,0.0,0.0,0.34782608695652173,0.0,74.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-12,323.3489790000001,52.0,4.0,3563.27,0.0,0.0,0.07692307692307693,0.0,83.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-13,8276.625256,26.0,25.0,4533.178461538461,0.0,0.0,0.9615384615384616,0.0,76.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-14,-33.03286,36.0,1.0,1667.6102777777774,0.0,0.0,0.027777777777777776,0.0,83.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-15,126.32543000000001,14.0,13.0,469.7357142857143,0.0,0.0,0.9285714285714286,0.0,80.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-16,758.93225,10.0,4.0,5082.063,0.0,0.0,0.4,0.0,83.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-17,3146.2947980000004,67.0,64.0,1978.6264179104473,0.0,0.0,0.9552238805970149,0.0,87.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-18,2507.193252,115.0,109.0,1492.9519130434783,2.0,12.0,0.9478260869565217,0.16666666665277777,81.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-19,13027.286600000003,235.0,205.0,2927.3372765957447,6.0,9.0,0.8723404255319149,0.6666666665925925,75.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-20,3509.2734429999996,219.0,197.0,1042.2276712328767,0.0,2.0,0.8995433789954338,0.0,74.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-21,24.404600000000002,8.0,4.0,1607.23625,0.0,0.0,0.5,0.0,73.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-23,657.693565,51.0,50.0,1163.6007843137254,0.0,0.0,0.9803921568627451,0.0,70.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-02,3429.9583199999997,53.0,50.0,3870.1449056603774,0.0,0.0,0.9433962264150944,0.0,70.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-07,11206.706221,232.0,221.0,2729.2947413793104,0.0,0.0,0.9525862068965517,0.0,78.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-08,3710.3617800000006,49.0,45.0,4625.799183673469,0.0,0.0,0.9183673469387755,0.0,70.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-13,3944.7294389999997,50.0,47.0,4342.4238,0.0,0.0,0.94,0.0,61.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-14,104.68064,9.0,4.0,4696.798888888889,0.0,0.0,0.4444444444444444,0.0,63.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-18,-3249.381438,33.0,7.0,7728.827272727272,0.0,0.0,0.21212121212121213,0.0,77.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-20,16210.341667,409.0,395.0,1671.0059413202932,0.0,0.0,0.9657701711491442,0.0,76.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-22,548.62199,35.0,34.0,2301.391714285715,0.0,0.0,0.9714285714285714,0.0,84.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-24,3540.7169150000004,137.0,129.0,1282.6185401459854,0.0,0.0,0.9416058394160584,0.0,75.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-27,2582.715893,128.0,122.0,1981.9167187499997,0.0,0.0,0.953125,0.0,71.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-28,1150.3328230000002,37.0,34.0,3275.199189189189,0.0,0.0,0.918918918918919,0.0,72.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-29,45.381082,36.0,28.0,1330.8616666666667,0.0,0.0,0.7777777777777778,0.0,72.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-30,5049.257348,134.0,110.0,2169.4271641791042,0.0,0.0,0.8208955223880597,0.0,70.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-31,6216.099195999999,172.0,120.0,2295.9915697674414,0.0,0.0,0.6976744186046512,0.0,76.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-01,9609.447365,148.0,114.0,4026.3325675675674,0.0,11.0,0.7702702702702703,0.0,68.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-03,14982.681725000002,351.0,263.0,2940.937606837607,0.0,0.0,0.7492877492877493,0.0,44.0,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-04,1985.815595,76.0,74.0,1605.0506578947366,0.0,0.0,0.9736842105263158,0.0,72.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-05,14.590934,20.0,15.0,2107.2529999999997,0.0,0.0,0.75,0.0,54.0,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-06,2055.538866,73.0,20.0,4675.59698630137,0.0,0.0,0.273972602739726,0.0,49.0,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-07,2648.450789,58.0,41.0,3997.0581034482757,0.0,0.0,0.7068965517241379,0.0,44.0,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-08,235.47104,2.0,1.0,6882.275,0.0,0.0,0.5,0.0,44.0,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-09,627.556755,71.0,66.0,1530.2932394366196,0.0,0.0,0.9295774647887324,0.0,46.0,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-10,990.6744679999999,58.0,35.0,2647.6505172413795,0.0,0.0,0.603448275862069,0.0,43.0,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-11,1053.5230999999999,5.0,3.0,7386.992,0.0,0.0,0.6,0.0,47.0,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-12,-22303.603583999997,118.0,28.0,2953.0322881355933,0.0,0.0,0.23728813559322035,0.0,46.0,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-13,2390.12335,101.0,84.0,1278.79198019802,0.0,0.0,0.8316831683168316,0.0,50.0,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-15,462.74072699999994,28.0,19.0,3875.1400000000003,0.0,0.0,0.6785714285714286,0.0,50.0,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-16,14.54605,5.0,1.0,341.23199999999997,0.0,0.0,0.2,0.0,54.0,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-18,3112.721339,131.0,106.0,2398.0035877862592,0.0,0.0,0.8091603053435115,0.0,47.0,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-19,770.4622660000002,221.0,154.0,1613.098099547511,0.0,0.0,0.6968325791855203,0.0,44.0,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-20,1727.154021,69.0,65.0,2101.7873913043472,0.0,0.0,0.9420289855072463,0.0,49.0,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-21,2720.8280560000003,188.0,121.0,1504.8432978723404,0.0,0.0,0.6436170212765957,0.0,55.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-22,1437.1748200000002,121.0,80.0,2194.715289256198,0.0,0.0,0.6611570247933884,0.0,49.0,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-23,1001.2053859999996,125.0,98.0,2364.3751999999995,0.0,0.0,0.784,0.0,50.0,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-25,3622.625641,79.0,76.0,2395.0187341772157,0.0,0.0,0.9620253164556962,0.0,25.0,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-26,5303.037252,86.0,80.0,3985.245697674418,0.0,0.0,0.9302325581395349,0.0,21.0,Extreme Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-02,948.6016900000001,12.0,11.0,3923.564166666667,0.0,0.0,0.9166666666666666,0.0,26.0,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-03,-370.250064,101.0,61.0,1018.7064356435643,0.0,0.0,0.6039603960396039,0.0,33.0,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-05,-5843.04,2.0,0.0,42921.479999999996,0.0,0.0,0.0,0.0,20.0,Extreme Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-08,556.4805329999999,18.0,17.0,1573.797222222222,0.0,0.0,0.9444444444444444,0.0,28.0,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-11,23670.188163000003,170.0,161.0,3202.686352941176,0.0,0.0,0.9470588235294117,0.0,24.0,Extreme Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-12,788.209533,24.0,21.0,2053.1325,0.0,0.0,0.875,0.0,34.0,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-13,216.69714,20.0,1.0,3998.917,0.0,0.0,0.05,0.0,45.0,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-15,500.11609399999986,33.0,7.0,1352.128787878788,0.0,0.0,0.21212121212121213,0.0,46.0,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-16,941.3250500000001,15.0,14.0,2071.034666666667,0.0,0.0,0.9333333333333333,0.0,30.0,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-17,5845.632627,152.0,146.0,1292.3644736842107,0.0,0.0,0.9605263157894737,0.0,32.0,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-18,82.26953300000001,14.0,10.0,610.3228571428573,0.0,0.0,0.7142857142857143,0.0,34.0,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-19,106.886191,43.0,39.0,1166.1046511627908,0.0,0.0,0.9069767441860465,0.0,32.0,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-20,646.76766,32.0,31.0,965.8490625,0.0,0.0,0.96875,0.0,49.0,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-22,4462.921835,63.0,61.0,968.4492063492064,0.0,0.0,0.9682539682539683,0.0,32.0,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-24,80.95313,26.0,22.0,179.39076923076922,0.0,0.0,0.8461538461538461,0.0,45.0,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-25,520.971268,29.0,26.0,2614.250689655172,0.0,0.0,0.896551724137931,0.0,46.0,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-26,96.945218,79.0,25.0,1384.924810126582,0.0,0.0,0.31645569620253167,0.0,47.0,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-29,133.123947,83.0,66.0,507.97253012048185,0.0,0.0,0.7951807228915663,0.0,26.0,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-31,1239.24045,52.0,51.0,952.425,0.0,0.0,0.9807692307692307,0.0,34.0,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-02,90.98474,11.0,9.0,2925.4536363636366,0.0,0.0,0.8181818181818182,0.0,44.0,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-06,3370.8585500000004,39.0,36.0,3952.8292307692313,0.0,0.0,0.9230769230769231,0.0,34.0,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-08,948.85929,43.0,42.0,1116.553488372093,0.0,0.0,0.9767441860465116,0.0,24.0,Extreme Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-09,1593.7933500000001,15.0,6.0,3893.6853333333333,0.0,0.0,0.4,0.0,18.0,Extreme Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-12,1442.90516,44.0,42.0,1396.4452272727272,0.0,0.0,0.9545454545454546,0.0,43.0,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-14,1828.3696599999998,40.0,33.0,3124.96325,0.0,0.0,0.825,0.0,31.0,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-15,1208.6954449999998,36.0,35.0,1633.111111111111,0.0,0.0,0.9722222222222222,0.0,38.0,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-16,1674.357543,35.0,33.0,2679.161714285715,0.0,0.0,0.9428571428571428,0.0,29.0,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-18,471.89234,6.0,5.0,4048.5616666666665,0.0,0.0,0.8333333333333334,0.0,33.0,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-19,1403.1773110000001,55.0,26.0,1152.206909090909,0.0,0.0,0.4727272727272727,0.0,32.0,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-20,-111.77234000000001,52.0,11.0,1156.014423076923,0.0,0.0,0.21153846153846154,0.0,37.0,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-22,2933.203058,327.0,325.0,358.02122324159023,0.0,0.0,0.9938837920489296,0.0,47.0,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-23,6439.07977,154.0,146.0,2393.760844155844,0.0,0.0,0.948051948051948,0.0,72.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-24,1250.2581989999999,29.0,5.0,2504.4072413793106,0.0,0.0,0.1724137931034483,0.0,63.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-25,1113.0138009999998,99.0,82.0,777.5432323232321,0.0,0.0,0.8282828282828283,0.0,60.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-26,3291.144446,113.0,110.0,1400.3834513274335,0.0,0.0,0.9734513274336283,0.0,65.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-27,471.712989,83.0,53.0,1451.5227710843376,0.0,0.0,0.6385542168674698,0.0,61.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-28,728.966777,33.0,22.0,1052.2554545454545,0.0,0.0,0.6666666666666666,0.0,54.0,Neutral
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2024-12-25,14.215240000000001,4.0,3.0,1688.5524999999998,0.0,0.0,0.75,0.0,73.0,Greed
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2024-12-29,0.0,4.0,0.0,10819.605,4.0,0.0,0.0,3999999999.9999995,73.0,Greed
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2024-12-30,838.984476,12.0,7.0,4069.0708333333328,5.0,7.0,0.5833333333333334,0.7142857141836735,65.0,Greed
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2024-12-31,0.0,1.0,0.0,8056.83,1.0,0.0,0.0,999999999.9999999,64.0,Greed
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-01,0.0,3.0,0.0,7555.826666666667,3.0,0.0,0.0,3000000000.0,66.0,Greed
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-02,1008.5189540000001,9.0,5.0,6758.5633333333335,4.0,5.0,0.5555555555555556,0.79999999984,70.0,Greed
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-03,937.7896150000001,26.0,17.0,1975.7373076923077,9.0,17.0,0.6538461538461539,0.5294117646747405,74.0,Greed
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-05,1093.0567700000001,7.0,7.0,1828.1614285714288,0.0,7.0,1.0,0.0,72.0,Greed
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-06,1260.832586,1.0,1.0,12912.0,0.0,1.0,1.0,0.0,76.0,Extreme Greed
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-07,0.0,1.0,0.0,5768.6,1.0,0.0,0.0,999999999.9999999,78.0,Extreme Greed
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-08,0.0,11.0,0.0,2146.8445454545454,11.0,0.0,0.0,11000000000.0,70.0,Greed
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-09,0.0,1.0,0.0,9563.74,1.0,0.0,0.0,999999999.9999999,69.0,Greed
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-13,1621.278931,4.0,4.0,7545.6675,0.0,4.0,1.0,0.0,61.0,Greed
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-15,1261.448002,1.0,1.0,11647.74,0.0,1.0,1.0,0.0,70.0,Greed
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-19,0.0,1.0,0.0,99.88,1.0,0.0,0.0,999999999.9999999,77.0,Extreme Greed
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-03-24,-869.145978,2.0,0.0,8449.470000000001,0.0,2.0,0.0,0.0,45.0,Neutral
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-03-26,0.0,3.0,0.0,5632.456666666666,3.0,0.0,0.0,3000000000.0,47.0,Neutral
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-03-28,1130.350383,6.0,6.0,3004.6266666666666,0.0,6.0,1.0,0.0,44.0,Fear
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-08,246.89440000000002,26.0,16.0,2155.888076923077,0.0,0.0,0.6153846153846154,0.0,24.0,Extreme Fear
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-09,2975.927732,799.0,375.0,3494.2455444305383,0.0,0.0,0.4693366708385482,0.0,18.0,Extreme Fear
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-10,-372.76464000000004,105.0,28.0,6134.571428571429,0.0,0.0,0.26666666666666666,0.0,39.0,Fear
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-11,2550.1088149999996,279.0,136.0,2348.0045519713262,0.0,0.0,0.4874551971326165,0.0,25.0,Fear
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-12,303.1701489999999,120.0,69.0,3633.2355833333336,0.0,0.0,0.575,0.0,43.0,Fear
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-13,355.09000000000003,94.0,10.0,4544.766489361702,0.0,0.0,0.10638297872340426,0.0,45.0,Neutral
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-17,425.687612,34.0,16.0,7388.688823529412,0.0,0.0,0.47058823529411764,0.0,30.0,Fear
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-22,119.0,5.0,4.0,36540.202000000005,0.0,0.0,0.8,0.0,47.0,Neutral
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-17,0.0,14.0,0.0,2142.775714285714,14.0,0.0,0.0,14000000000.0,87.0,Extreme Greed
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-18,0.0,1.0,0.0,4999.94,1.0,0.0,0.0,999999999.9999999,81.0,Extreme Greed
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-27,453.853206,29.0,5.0,862.0348275862068,0.0,5.0,0.1724137931034483,0.0,74.0,Greed
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-28,343.092145,1.0,1.0,4999.89,0.0,1.0,1.0,0.0,72.0,Greed
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-29,768.814445,4.0,4.0,1918.2925,0.0,1.0,1.0,0.0,73.0,Greed
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-30,1211.511836,6.0,6.0,946.8849999999999,0.0,0.0,1.0,0.0,65.0,Greed
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-31,306.563532,3.0,3.0,342.82,0.0,0.0,1.0,0.0,64.0,Greed
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-02,739.18423,3.0,3.0,1004.1633333333334,0.0,0.0,1.0,0.0,70.0,Greed
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-22,-179.521683,6.0,0.0,1873.8216666666667,0.0,6.0,0.0,0.0,84.0,Extreme Greed
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-25,-18956.391598,29.0,5.0,4484.771379310345,0.0,0.0,0.1724137931034483,0.0,75.0,Extreme Greed
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-26,0.0,26.0,0.0,961.5796153846154,0.0,0.0,0.0,0.0,73.0,Greed
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-27,0.0,22.0,0.0,681.810909090909,0.0,0.0,0.0,0.0,71.0,Greed
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-28,0.0,17.0,0.0,588.2223529411765,0.0,0.0,0.0,0.0,72.0,Greed
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-29,0.0,7.0,0.0,999.9485714285717,0.0,0.0,0.0,0.0,72.0,Greed
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-30,0.0,37.0,0.0,486.47648648648664,0.0,0.0,0.0,0.0,70.0,Greed
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-31,0.0,48.0,0.0,625.6752083333334,0.0,0.0,0.0,0.0,76.0,Extreme Greed
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-01,0.0,18.0,0.0,773.4088888888889,0.0,0.0,0.0,0.0,68.0,Greed
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-02,0.0,30.0,0.0,1333.3373333333332,0.0,0.0,0.0,0.0,60.0,Greed
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-03,13770.715332000002,119.0,96.0,355.00016806722687,0.0,0.0,0.8067226890756303,0.0,44.0,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-04,0.0,45.0,0.0,676.7046666666666,0.0,0.0,0.0,0.0,72.0,Greed
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-05,0.0,25.0,0.0,599.9928,0.0,0.0,0.0,0.0,54.0,Neutral
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-06,0.0,17.0,0.0,470.57411764705876,0.0,0.0,0.0,0.0,49.0,Neutral
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-07,0.0,9.0,0.0,666.651111111111,0.0,0.0,0.0,0.0,44.0,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-08,0.0,5.0,0.0,999.984,0.0,0.0,0.0,0.0,44.0,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-09,0.0,87.0,0.0,137.93471264367818,0.0,0.0,0.0,0.0,46.0,Neutral
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-10,24.634532000000007,85.0,29.0,698.8723529411766,0.0,0.0,0.3411764705882353,0.0,43.0,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-11,0.0,13.0,0.0,769.2253846153847,0.0,0.0,0.0,0.0,47.0,Neutral
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-12,0.0,23.0,0.0,1086.9421739130435,0.0,0.0,0.0,0.0,46.0,Neutral
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-13,-3556.388256,46.0,0.0,947.736956521739,0.0,0.0,0.0,0.0,50.0,Neutral
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-14,8781.96,311.0,82.0,2726.2494855305467,0.0,0.0,0.26366559485530544,0.0,48.0,Neutral
